video_id	caption	start	end	duration	phase	idx
v_1qi8ZXUH_wY	Another man appears and grabs paper then walks away	33.44	69.36	82.57	train	22398
v_1qi8ZXUH_wY	The man wrapping finishes his box	62.75	82.57	82.57	train	22399
v_PgZ2e0H1ZVE	A young man wearing a hat is seen speaking to the camera and holding up a chart	0.0	70.74	186.16	train	22400
v_PgZ2e0H1ZVE	He continues speaking and begins playing a harmonica	58.64	134.96	186.16	train	22401
v_PgZ2e0H1ZVE	He holds up the sign more while continuing to play and speak to the camera	101.45	183.36	186.16	train	22402
v_ntJk6Rj-lRA	A person goes upstairs supporting on a crutch, then sits on the last step while a man follows him	3.59	32.35	179.7	train	22403
v_ntJk6Rj-lRA	The man lifts up the carpet, then the person gives the man a carpet runner with nails while talking both men	33.24	75.47	179.7	train	22404
v_ntJk6Rj-lRA	After, the man puts the carpet runner on the wood step and hummers the loosed nails	75.47	101.53	179.7	train	22405
v_ntJk6Rj-lRA	Next, the man put on the carpet and uses a machine and a hammer to fix the loosed carpet	101.53	175.21	179.7	train	22406
v_CHaTWk6uqd8	A man is seen speaking to the camera while pointing to a bike frame and spinning around the tire	1.15	48.46	230.76	train	22407
v_CHaTWk6uqd8	The man then uses tools to adjust the tire wheel and continues spinning it	48.46	163.84	230.76	train	22408
v_CHaTWk6uqd8	He is still seen working on the back of the bike while the camera zooms in	126.92	219.22	230.76	train	22409
v_uMCyo89mK_E	A large christmas is shown is shown followed by a woman standing beside it	0.0	32.47	104.75	train	22410
v_uMCyo89mK_E	The girl begins decorating the tree while jumping up and down in place	26.19	74.37	104.75	train	22411
v_uMCyo89mK_E	She continues bouncing around while decorating the tree and looking off into the distance	72.27	101.08	104.75	train	22412
v_QE80ROTC_fI	A man and dog are seen standing outside in a field with a man playing fetch with a dog	0.0	38.7	146.05	train	22413
v_QE80ROTC_fI	The man throws the frisbee around with the dog while the animal brings it back	34.32	103.7	146.05	train	22414
v_QE80ROTC_fI	The man performs several more tricks with the dog using several frisbees	96.4	141.67	146.05	train	22415
v_toS-_4Ik5us	A person is seen dealing cards as well as several shots of a casino table and poker chips being dealt	0.0	39.81	113.72999999999999	train	22416
v_toS-_4Ik5us	A band is playing, a person is seen smoking a cigarette, as well as people bartending and speaking to one another	35.26	89.85	113.72999999999999	train	22417
v_toS-_4Ik5us	In the end more people are seen enjoying the casino and moving around	96.67	113.73	113.72999999999999	train	22418
v_vlwOSDuiKQA	A man is seen standing in a large room holding up a tennis racket	0.0	65.64	201.97	train	22419
v_vlwOSDuiKQA	Two more people walk into frame and begin hitting the ball around the area	57.56	154.51	201.97	train	22420
v_vlwOSDuiKQA	The men continue to hit the ball around with tennis rackets and chase it around the room	144.41	196.92	201.97	train	22421
v_dJVWRkiRXHM	A man holding a racket stands in a squash court talking to the camera	0.0	72.6	72.6	train	22422
v_dJVWRkiRXHM	The man bounces and catches a blue ball	27.95	30.85	72.6	train	22423
v_dJVWRkiRXHM	The man then hits the ball off the back wall and catches it	44.65	49.73	72.6	train	22424
v_dJVWRkiRXHM	The man then stands and talks to the camera	50.82	72.6	72.6	train	22425
v_5IwVWA2HY5M	A woman is in a kitchen, talking	0.0	16.85	140.44	train	22426
v_5IwVWA2HY5M	She is showing off an array of sandwich toppings	25.98	63.9	140.44	train	22427
v_5IwVWA2HY5M	She places meat and cheese on bread, then closes the sandwich	79.35	140.44	140.44	train	22428
v_0m63LNVHP1U	An older woman is seen talking to the camera and leads into her swinging back and fourth with another child	3.42	61.54	136.77	train	22429
v_0m63LNVHP1U	The child pushes the woman in a swing and continues playing with her on the swing set	62.23	130.61	136.77	train	22430
v_bWBcYdYEup4	Two people are seen performing a fencing match back and fourth while other people practice in the background	0.0	32.95	146.45	train	22431
v_bWBcYdYEup4	Several shots of people fencing are shown as well as a fencer being interviewed on camera	33.68	100.32	146.45	train	22432
v_bWBcYdYEup4	More shots of people fencing are shown and ends with many standing around and two shaking hands	98.12	146.45	146.45	train	22433
v_Q4UF7Z0ozCw	A pile of clothing is shown on a bench in a house	0.0	18.48	160.7	train	22434
v_Q4UF7Z0ozCw	A sweater hangs from a rack	22.5	65.89	160.7	train	22435
v_Q4UF7Z0ozCw	The sweater is shown from several angles as a vacuum is used to pick up hair and lint	79.54	160.7	160.7	train	22436
v_H1FKtaktOEc	A large building is seen with cars driving by and people walking around an arena	0.0	64.94	206.17000000000002	train	22437
v_H1FKtaktOEc	Several people are then seen shooting bow and arrows at a target and waving their hands in the air	54.64	151.53	206.17000000000002	train	22438
v_H1FKtaktOEc	The people continue to shoot the bow and arrow at the target while others watch on the side	134.01	198.95	206.17000000000002	train	22439
v_YCdPa5gJYmc	A shirtless guy spins a ball attached to a pole	0.0	19.77	30.88	train	22440
v_YCdPa5gJYmc	The guy lifts this item from the grass at the pole end	0.0	0.77	30.88	train	22441
v_YCdPa5gJYmc	The guy releases the item	19.77	20.38	30.88	train	22442
v_YCdPa5gJYmc	A guy moves away from the descending item	24.71	26.56	30.88	train	22443
v_YCdPa5gJYmc	The website address of the group is shown	27.02	30.57	30.88	train	22444
v_bnkO0slLSyw	A woman talks to the camera while a man stands beside her	0.0	23.26	221.52	train	22445
v_bnkO0slLSyw	The man turns and walks away while the woman demonstrates the female perspective of the dance sequence by herself	23.26	71.99	221.52	train	22446
v_bnkO0slLSyw	The man rejoins the woman and talks to the camera while demonstrating the sequence of steps from the male perspective	71.99	188.29	221.52	train	22447
v_bnkO0slLSyw	The two demonstrate the dance together without commentary	188.29	221.52	221.52	train	22448
v_0Mn0gxECBLA	A male mows a lawn using a red riding mower	0.0	63.07	63.07	train	22449
v_0Mn0gxECBLA	A man whips grass of his foot	3.15	3.47	63.07	train	22450
v_0Mn0gxECBLA	A large, black dog runs across the lawn	10.09	11.98	63.07	train	22451
v_0Mn0gxECBLA	The man stops and reverses the riding mower	22.7	26.49	63.07	train	22452
v_0Mn0gxECBLA	The man rubs his ear	49.51	50.45	63.07	train	22453
v_P0j0bBKsNAo	A man is seen beginning to climb up a rock wall while looking back and speaking to the camera	0.0	38.83	204.38	train	22454
v_P0j0bBKsNAo	He continues to climb up and down while showing off to the properly climb with his feet	43.94	134.89	204.38	train	22455
v_P0j0bBKsNAo	He does this a few more times while the camera shows text instructions	143.07	197.23	204.38	train	22456
v_ABB755sPZfY	Inside a gym, two men hold two jump ropes	0.0	12.82	12.82	train	22457
v_ABB755sPZfY	A guy in a ponytail jumps the jump ropes with hand stands	0.0	11.66	12.82	train	22458
v_ABB755sPZfY	A man in a black shirt watches	0.13	12.82	12.82	train	22459
v_iiQ6t0p9lik	The video takes place in the pool of a backyard	0.0	224.72	224.72	train	22460
v_iiQ6t0p9lik	A tight rope is strung across the length of the pool and a woman is attempting to walk across, She falls several times	0.0	40.45	224.72	train	22461
v_iiQ6t0p9lik	The last time she falls, the camera rewinds and shows her falling backwards	34.83	40.45	224.72	train	22462
v_iiQ6t0p9lik	The video then cuts to a man who is also using a tight rope to cross a pool	42.7	224.72	224.72	train	22463
v_iiQ6t0p9lik	The video shows several clips of the man falling	61.8	224.72	224.72	train	22464
v_iiQ6t0p9lik	At one point, he is holding a camera while falling in	61.8	86.52	224.72	train	22465
v_iiQ6t0p9lik	He also attempts to stand with one leg on the rope, as well as balancing	101.13	142.7	224.72	train	22466
v_iiQ6t0p9lik	The video ends showing him in a final fall into a tube	217.98	224.72	224.72	train	22467
v_2SBTnunPQrQ	A little boy shines the shoes of a person using black shoe polish and make shine with a brush and a cloth	5.75	162.08	229.9	train	22468
v_2SBTnunPQrQ	Then, the man pays the little boy	162.08	164.38	229.9	train	22469
v_2SBTnunPQrQ	A boy cleans the tennis shows of a person putting white painting	166.68	218.41	229.9	train	22470
v_o1WPnnvs00I	A man is playing a flute in front of a microphone	0.0	16.09	229.86	train	22471
v_o1WPnnvs00I	A few other men are shown playing guitars as they sit	18.39	83.9	229.86	train	22472
v_o1WPnnvs00I	The group plays for the audience, occasionally zooming in on individuals	86.2	168.94	229.86	train	22473
v_o1WPnnvs00I	One man is playing drums while the others are on flute and guitar	172.39	211.47	229.86	train	22474
v_o1WPnnvs00I	The lights move fluidly as they crescendo, and they screen goes black	212.62	229.86	229.86	train	22475
v_RYv3eIxMouY	A yellow and brown animal is attached to the wall swaying from left to right	0.0	2.38	9.71	train	22476
v_RYv3eIxMouY	While it is there,a boy is wrapped up in a bandanna and he is holding the stick on the left side of the pinata	2.43	6.84	9.71	train	22477
v_RYv3eIxMouY	He then moves it to the right side and begins to hit the pinata ferociously	6.84	9.71	9.71	train	22478
v_fm9mf-VuWxI	People are playing lacrosse on a field	0.0	79.55	108.22999999999999	train	22479
v_fm9mf-VuWxI	A woman in a blue shirt is holding a lacrosse stick	81.71	82.25	108.22999999999999	train	22480
v_fm9mf-VuWxI	They continue to play lacrosse	81.71	108.23	108.22999999999999	train	22481
v_ucEqZtmQS-0	A man in a black shirt is standing in a salon	5.51	31.86	78.67	train	22482
v_ucEqZtmQS-0	He starts shaving a man's beard that is laying down	31.47	53.89	78.67	train	22483
v_ucEqZtmQS-0	He towels off the man's face	56.64	59.4	78.67	train	22484
v_vygPNS-eAYM	A father and daughter are playing hop scotch on their tiled porch	5.68	17.28	49.37	train	22485
v_vygPNS-eAYM	The girl is wearing a blue sleeveless shirt and shorts and the father is wearing a gray shirt and shorts	17.28	25.42	49.37	train	22486
v_vygPNS-eAYM	They take turns to jump on the squares	25.42	32.83	49.37	train	22487
v_vygPNS-eAYM	Then she little girl is joined by her mother who begins hopping on the squares	32.83	38.75	49.37	train	22488
v_vygPNS-eAYM	She gives the daughter a high five	38.75	46.16	49.37	train	22489
v_vygPNS-eAYM	then the girl begins to hop and jump across the squares	46.16	47.89	49.37	train	22490
v_uVcyJg_3Fj8	A time lapse video is shown of people walking around a house	0.0	8.52	81.13	train	22491
v_uVcyJg_3Fj8	Later, they begin to put up a Christmas tree with two people involved in the process	8.52	80.32	81.13	train	22492
v_uVcyJg_3Fj8	They put lights on the tree and light them up	24.34	32.05	81.13	train	22493
v_uVcyJg_3Fj8	Next, they begin to put several different ornaments on the tree	32.05	66.12	81.13	train	22494
v_uVcyJg_3Fj8	Lastly, they put the skirt under the tree and end the video with a kiss	66.12	81.13	81.13	train	22495
v_A9TcWJnbcWs	There are two boys playing squash in an indoor squash court	3.11	6.0	7.06	train	22496
v_A9TcWJnbcWs	They are playing randomly in an unstructured game where they often miss the ball	6.0	6.64	7.06	train	22497
v_Tc8L-74Ilck	A man is seen standing at the bottom of a hole while a man records him	3.5	66.51	233.37	train	22498
v_Tc8L-74Ilck	Two men are seen climbing along the hill and looking up to the camera	58.34	170.36	233.37	train	22499
v_Tc8L-74Ilck	One man pulls the other out and climbs down while they and others speak to the camera	130.69	224.04	233.37	train	22500
v_eL0LrJio1XE	A bike stands on a bumpy unpaved road	0.0	25.71	135.33	train	22501
v_eL0LrJio1XE	People rides bikes very fast in the road and giving high jumps when passing the bumpy part of the road	25.71	131.94	135.33	train	22502
v_eL0LrJio1XE	The shadows of a biker cast on the bumpy road	56.84	59.54	135.33	train	22503
v_ZdUUBA1czgY	man is standing in a large field wlking and practicing a shot put	0.0	18.48	18.48	train	22504
v_ZdUUBA1czgY	man wearing red shirt is standing on a side	1.39	4.62	18.48	train	22505
v_ZdUUBA1czgY	men are pacticing in a large green grassy field	0.0	17.28	18.48	train	22506
v_7HKWppcWgeY	A man is standing next to a bicycle	0.0	238.4	238.4	train	22507
v_7HKWppcWgeY	He is holding a new tube for a tire	34.57	39.34	238.4	train	22508
v_7HKWppcWgeY	He grabs an air pump and attaches it to the tire	57.22	64.37	238.4	train	22509
v_7HKWppcWgeY	He pumps the tire with air	132.31	140.66	238.4	train	22510
v_7HKWppcWgeY	He attaches the pump to the flat tire and pumps it up	201.45	213.37	238.4	train	22511
v_z_ojmuWzMWo	A dog is being bathed by a woman	0.0	30.24	140.67000000000002	train	22512
v_z_ojmuWzMWo	The woman is spraying water on the small dog with a hose	5.63	30.24	140.67000000000002	train	22513
v_z_ojmuWzMWo	She is now blow drying the dog	30.95	45.72	140.67000000000002	train	22514
v_z_ojmuWzMWo	The dog is placed in the kennel next to a woman's feet	39.39	60.49	140.67000000000002	train	22515
v_z_ojmuWzMWo	A dog plays behind and with the groomed dog	57.67	68.93	140.67000000000002	train	22516
v_z_ojmuWzMWo	The dog now is getting a haircut	69.63	139.96	140.67000000000002	train	22517
v_R547-iOgb6g	Intro screen appears and includes an illustration of a man wiping the floor with a mop in a bathroom, a brand name and some other words	0.0	6.38	141.85	train	22518
v_R547-iOgb6g	A woman is now in the bathroom using an advanced bucket that is tall and includes a handle for squeezing the flat mop and a storage compartment, and she mops the floor with the mop, then demonstrates how to squeeze it in the bucket and goes back to moping the rest of the bathroom	6.38	90.78	141.85	train	22519
v_R547-iOgb6g	A top view of the bucket is shown and it shows the bucket has two water compartments and the clean water is in the front and the dirty water is kept in the back	90.78	101.42	141.85	train	22520
v_R547-iOgb6g	A white screen appears and it displays the logo brand, different pictures of the mop sleeves and numbers next to it	101.42	120.57	141.85	train	22521
v_R547-iOgb6g	The woman walks to the entrance of the bathroom, removes the wet floor sign, puts it in her cart, starts pushing the cart, and the focus goes back to the clean bathroom she just cleaned	120.57	141.85	141.85	train	22522
v_c8HFew22GnI	A man is acting as a dj with headphones on	0.0	7.43	165.05	train	22523
v_c8HFew22GnI	Another man takes off on a pair of water skis	11.55	31.36	165.05	train	22524
v_c8HFew22GnI	He skis as people gather and leave on a pier	31.36	132.04	165.05	train	22525
v_c8HFew22GnI	Several people join in on a curling event, holding signs and smiling	136.16	165.05	165.05	train	22526
v_oY1y_UONCGg	A little boy is sitting on the floor, touching a vacuum cleaner and talking	0.0	54.86	161.36	train	22527
